fullVisitorId,channelGrouping,weekend_prop,hour,sessionId,device.browser,device.deviceCategory,device.isMobile,device.operatingSystem,totals.hits,totals.pageviews,bounce_prop,trafficSource.medium
8867685262588020000,Referral,0.285714286,15,7,Chrome,desktop,0,Macintosh,11,9,0.285714286,referral
8867871460130530000,Direct,0.5,15,2,Chrome,desktop,0,Macintosh,26.5,20.5,0,(none)
8868569484719930000,Organic Search,0,20,4,Chrome,desktop,0,Linux,5.5,5.5,0,organic
8870316840527470000,Direct,0.5,17.5,2,Safari,mobile,1,iOS,7,6,0,(none)
8874112180613490000,Paid Search,0,19,1,Chrome,desktop,0,Macintosh,24,21,0,cpc
8874818082863370000,Referral,0,13,1,Chrome,desktop,0,Macintosh,63,42,0,referral
8874986476437580000,Referral,0.25,16,4,Chrome,desktop,0,Windows,15.5,12.5,0,referral
8878462912215200000,Organic Search,0.428571429,18,7,Chrome,desktop,0,Macintosh,16,15,0.142857143,organic
8878494571203380000,Referral,0,18,1,Chrome,desktop,0,Chrome OS,42,31,0,referral
8878587767550280000,Organic Search,0,19,1,Chrome,desktop,0,Macintosh,11,11,0,organic
8879290650006940000,Referral,0.333333333,4,3,Chrome,desktop,0,Macintosh,19,13,0,referral
8879965876172120000,Referral,0,3.5,2,Chrome,desktop,0,Macintosh,35.5,23,0,referral
8880653820119720000,Direct,0,18,1,Chrome,desktop,0,Macintosh,19,16,0,(none)
8880932172538800000,Organic Search,1,4,1,Chrome,desktop,0,Windows,31,25,0,organic
8882815059081290000,Direct,0,14,2,Chrome,desktop,0,Macintosh,17.5,15.5,0,(none)
8883064592655630000,Referral,0,22,3,Chrome,desktop,0,Linux,7,5,0,referral
8883600023735270000,Organic Search,0,21,6,Chrome,desktop,0,Macintosh,8,8,0.333333333,organic
8885051388942900000,Referral,0.285714286,21,7,Chrome,desktop,0,Linux,13,11,0,referral
8885298272066710000,Referral,0,19,1,Chrome,desktop,0,Macintosh,36,28,0,referral
8885678008062340000,Direct,0,17,4,Chrome,desktop,0,Macintosh,4,3,0.25,(none)
8887639477324160000,Referral,0,1,1,Chrome,desktop,0,Macintosh,18,16,0,referral
8889391457640720000,Direct,0.5,11.5,8,Chrome,desktop,0,Windows,8.5,8.5,0.125,(none)
8889736070492590000,Organic Search,0,14.5,2,Chrome,desktop,0,Macintosh,31.5,27.5,0.5,organic
8894186086393550000,Direct,0,1,1,Chrome,mobile,1,Android,70,34,0,(none)
8894690679146400000,Direct,0,13.5,2,Chrome,desktop,0,Macintosh,22.5,18.5,0,(none)
8895070637038000000,Referral,0,15,1,Chrome,desktop,0,Chrome OS,12,10,0,referral
8896354517270370000,Referral,1,19.5,2,Chrome,desktop,0,Macintosh,13,10,0,referral
8897693184289690000,Direct,0,21,1,Chrome,desktop,0,Macintosh,40,31,0,(none)
8899113493615350000,Direct,0,21,1,Internet Explorer,desktop,0,Windows,27,21,0,(none)
8901669251595590000,Organic Search,0,17,1,Chrome,desktop,0,Windows,29,25,0,organic
8903811163323410000,Organic Search,0,0,1,Chrome,desktop,0,Macintosh,41,32,0,organic
8904129700986980000,Organic Search,0.333333333,2,3,Safari,mobile,1,iOS,26,20,0,organic
8906575148569160000,Referral,0,17,4,Chrome,desktop,0,Macintosh,10,10,0.25,referral
8906637697429400000,Direct,0,22.5,4,Chrome,desktop,0,Macintosh,13.5,10.5,0.25,(none)
8907488943105270000,Organic Search,0,20,4,Chrome,desktop,0,Macintosh,6.5,6.5,0,organic
8910230714986920000,Organic Search,0,7,2,Chrome,desktop,0,Macintosh,17.5,13.5,0,organic
8910769516525620000,Referral,0.333333333,17,3,Chrome,desktop,0,Macintosh,5,5,0,referral
8912902059525750000,Referral,0,19,5,Chrome,desktop,0,Chrome OS,12,8,0,referral
8914990444419600000,Direct,0,22,1,Chrome,mobile,1,iOS,18,14,0,(none)
8915655068975270000,Referral,0.5,10,6,Chrome,desktop,0,Chrome OS,2,2,0.5,referral
8917539256990820000,Organic Search,0,1,1,Chrome,desktop,0,Macintosh,59,48,0,organic
8918875846126230000,Display,0.066666667,18,15,Chrome,desktop,0,Windows,5,5,0.066666667,cpm
8919239727747910000,Referral,0,16,2,Chrome,desktop,0,Macintosh,19.5,13.5,0,referral
8919336618754250000,Direct,0.2,20,5,Chrome,tablet,1,Android,30,24,0.2,(none)
8921985008327800000,Referral,0,8,2,Chrome,desktop,0,Macintosh,15.5,11.5,0,referral
8923647985251250000,Direct,0,9.5,2,Chrome,desktop,0,Macintosh,28,25.5,0,(none)
8923902094377750000,Direct,0,1,1,Chrome,tablet,1,iOS,15,14,0,(none)
8924760956022520000,Referral,0,17,7,Chrome,desktop,0,Macintosh,12,12,0,referral
8925835217447910000,Referral,0,18,15,Chrome,desktop,0,Macintosh,4,4,0.266666667,referral
8926768253847210000,Referral,0,22,1,Chrome,desktop,0,Macintosh,37,28,0,referral
8927403881471390000,Organic Search,0,21,1,Chrome,desktop,0,Macintosh,24,18,0,organic
8928538201921040000,Organic Search,0,20,2,Safari,mobile,1,iOS,10.5,9,0.5,organic
8930278305459560000,Referral,0.25,18,4,Chrome,desktop,0,Macintosh,21.5,13.5,0,referral
8932337508272500000,Referral,0,20,1,Chrome,desktop,0,Macintosh,44,35,0,referral
8936288144041600000,Referral,0,4,3,Chrome,desktop,0,Macintosh,15,12,0,referral
8936592721963870000,Direct,0.5,18,2,Safari,mobile,1,iOS,6.5,6.5,0,(none)
8937539596290330000,Referral,0.090909091,18,11,Chrome,desktop,0,Macintosh,15,11,0.181818182,referral
8938971326129680000,Paid Search,0,15,1,Chrome,desktop,0,Chrome OS,39,30,0,cpc
8939441371996350000,Organic Search,1,4,1,Safari,mobile,1,iOS,23,23,0,organic
8942866004645530000,Direct,0,8,1,Chrome,desktop,0,Windows,386,343,0,(none)
8943826077363330000,Organic Search,0,4.5,2,Chrome,tablet,1,Android,14,13,0.5,organic
8944253492706790000,Paid Search,0,8,1,Safari,desktop,0,Macintosh,25,25,0,cpc
8946514554986660000,Referral,0,17,2,Chrome,desktop,0,Macintosh,13,11,0,referral
8947840269258090000,Referral,0,18,3,Chrome,desktop,0,Macintosh,8,6,0,referral
8947946498901520000,Organic Search,0.6,8,10,Chrome,mobile,1,Android,6.5,6.5,0.2,organic
8949523076100520000,Referral,0,11,1,Chrome,desktop,0,Macintosh,44,34,0,referral
8950892768643240000,Paid Search,0.142857143,16,7,Chrome,desktop,0,Windows,11,10,0,cpc
8950965046902550000,Referral,0,6,1,Chrome,desktop,0,Macintosh,17,15,0,referral
8951208689934710000,Direct,1,19,1,Chrome,desktop,0,Windows,8,8,0,(none)
8951303541866310000,Organic Search,0.5,3.5,2,Safari,mobile,1,iOS,20,17.5,0,organic
8952979124957210000,Paid Search,0,1,1,Chrome,desktop,0,Linux,19,17,0,cpc
8953287853000960000,Direct,0,1,1,Chrome,desktop,0,Macintosh,84,61,0,(none)
8953846772945320000,Referral,0,20.5,2,Chrome,desktop,0,Macintosh,29.5,21.5,0,referral
8955721323152130000,Referral,0,8.5,2,Chrome,desktop,0,Macintosh,23.5,18.5,0,referral
8955934640424750000,Organic Search,0,19,1,Safari,desktop,0,Macintosh,25,20,0,organic
8958014909815140000,Referral,0,10.5,2,Chrome,desktop,0,Linux,12,11,0,referral
8959460688137580000,Direct,0.333333333,16,6,Safari,desktop,0,Macintosh,8,7,0,(none)
8960419773475040000,Organic Search,0,3,3,Chrome,desktop,0,Chrome OS,32,27,0,organic
8961785775115410000,Referral,0,17,3,Chrome,desktop,0,Macintosh,26,13,0,referral
8962889770860330000,Referral,0,22,1,Chrome,desktop,0,Macintosh,29,26,0,referral
8963849210488700000,Organic Search,0,15.5,4,Chrome,desktop,0,Macintosh,4.5,4.5,0,organic
8964370317018370000,Referral,0,0,1,Chrome,desktop,0,Linux,68,44,0,referral
8966130487678120000,Direct,0,21,1,Chrome,desktop,0,Chrome OS,101,63,0,(none)
8966349442774960000,Referral,0,10.5,4,Chrome,desktop,0,Macintosh,9,7.5,0.25,referral
8968423580775980000,Referral,0,18,1,Chrome,desktop,0,Macintosh,31,27,0,referral
8968458554624260000,Organic Search,0,19,3,Chrome,desktop,0,Macintosh,3,3,0,referral
8969339210638360000,Referral,0,1,1,Chrome,desktop,0,Macintosh,46,32,0,referral
8972388387130780000,Organic Search,0.5,1,2,Chrome,desktop,0,Macintosh,58,40,0,organic
8972907985642440000,Referral,0,14,1,Chrome,desktop,0,Macintosh,34,30,0,referral
8977039158734670000,Paid Search,0.25,9.5,8,Chrome,desktop,0,Macintosh,3,3,0.125,cpc
8981840546214240000,Organic Search,0,8.5,2,Chrome,desktop,0,Macintosh,16.5,13,0,organic
8981902739255320000,Organic Search,0,18,1,Chrome,desktop,0,Windows,16,15,0,organic
8982077970907110000,Referral,0,17,1,Chrome,desktop,0,Macintosh,18,18,0,referral
8982530500105830000,Referral,0,18,3,Chrome,desktop,0,Linux,16,14,0,referral
8983751556062710000,Organic Search,0,12.5,4,Chrome,desktop,0,Macintosh,23,17.5,0,organic
8983752580423020000,Referral,1,8.5,2,Chrome,desktop,0,Macintosh,52.5,34.5,0,referral
8983864230494350000,Referral,0,18.5,2,Chrome,desktop,0,Macintosh,16.5,14,0,referral
8984229209576570000,Referral,0,22.5,2,Chrome,desktop,0,Windows,18,15,0,referral
8985948032553960000,Organic Search,0,22,1,Chrome,desktop,0,Macintosh,23,20,0,organic
8986179509991310000,Referral,0,15,3,Chrome,desktop,0,Linux,2,2,0.333333333,referral
8986419064533040000,Referral,0,10,4,Chrome,desktop,0,Chrome OS,32.5,23.5,0.25,referral
8986872282597680000,Direct,1,21,1,Chrome,desktop,0,Macintosh,24,21,0,(none)
8987973920515720000,Referral,0,21,1,Chrome,desktop,0,Macintosh,23,19,0,referral
8988109274209000000,Social,0,15,1,Chrome,desktop,0,Windows,12,11,0,referral
8988983016520490000,Direct,0.333333333,13,3,Chrome,desktop,0,Macintosh,6,6,0,(none)
8989045666766070000,Organic Search,0,18,1,Chrome,desktop,0,Macintosh,65,49,0,organic
8989237843879390000,Referral,0,19.5,4,Chrome,desktop,0,Macintosh,5,5,0,referral
8991883753998760000,Referral,0.5,13.5,6,Chrome,desktop,0,Macintosh,18,13.5,0,referral
8993051197543100000,Referral,0.333333333,3,3,Chrome,desktop,0,Macintosh,20,16,0,referral
8993704269203930000,Organic Search,0,2,1,Safari,tablet,1,iOS,21,18,0,organic
8997285863534190000,Referral,0.25,12,4,Chrome,desktop,0,Linux,5,5,0,referral
9000020020655110000,Referral,1,11,2,Chrome,desktop,0,Macintosh,24.5,18.5,0,referral
9000097709332730000,Paid Search,0,16,5,Chrome,desktop,0,Windows,10,10,0,cpc
9001429991110390000,Referral,1,19,1,Chrome,desktop,0,Linux,44,37,0,referral
9001502916626110000,Organic Search,0,14,3,Firefox,desktop,0,Macintosh,12,11,0,organic
9002364108822830000,Organic Search,0,20,4,Chrome,desktop,0,Windows,45.5,31,0.25,cpc
9002522655121010000,Organic Search,0,0,1,Chrome,desktop,0,Macintosh,34,30,0,organic
9002953633143510000,Display,0,19,1,Chrome,desktop,0,Macintosh,32,29,0,cpm
9004668593024420000,Referral,0,20,13,Chrome,desktop,0,Chrome OS,6,5,0,referral
9005201499963720000,Paid Search,0,18,11,Chrome,desktop,0,Macintosh,3,2,0.272727273,cpc
9006674589877320000,Direct,0.6,21,5,Chrome,desktop,0,Linux,2,2,0.4,(none)
9007057960603040000,Paid Search,0.75,10,4,Chrome,desktop,0,Chrome OS,10,10,0,cpc
9007384118935690000,Referral,0,18,1,Chrome,desktop,0,Macintosh,33,26,0,referral
9008243837280280000,Referral,0,21,1,Chrome,desktop,0,Macintosh,53,34,0,referral
9013296840842670000,Organic Search,0.25,15,4,Chrome,mobile,1,iOS,10,8,0.25,organic
9014136210132780000,Referral,0,10.5,6,Chrome,desktop,0,Macintosh,8.5,6.5,0.166666667,referral
9014580000597240000,Referral,0,13,1,Chrome,desktop,0,Linux,13,12,0,referral
9015377887977640000,Direct,0,20,1,Internet Explorer,desktop,0,Windows,36,28,0,(none)
9017088554957790000,Organic Search,0,9,2,Chrome,desktop,0,Macintosh,46.5,35,0,cpc
9017249703406410000,Referral,0.2,19,5,Chrome,desktop,0,Macintosh,3,3,0.2,referral
9017631944623070000,Referral,0,16,2,Chrome,desktop,0,Windows,16.5,12.5,0,referral
9018439696824600000,Referral,0,2.5,2,Chrome,desktop,0,Macintosh,27.5,22.5,0,referral
9019087328365280000,Referral,0,1,1,Chrome,desktop,0,Macintosh,23,21,0,referral
9019931627162740000,Referral,0,21,1,Chrome,desktop,0,Macintosh,187,123,0,referral
9019965756278400000,Organic Search,0,1,1,Chrome,mobile,1,Android,19,18,0,organic
9020019480311270000,Referral,0,19,1,Chrome,desktop,0,Macintosh,31,25,0,referral
9020183156357910000,Direct,0,17,3,Chrome,desktop,0,Macintosh,9,9,0,(none)
9020293433767020000,Direct,0,22,1,Chrome,tablet,1,Android,13,13,0,(none)
9020693101547100000,Organic Search,1,20,1,Chrome,mobile,1,Android,22,18,0,organic
9022213382661760000,Paid Search,1,7,1,Chrome,desktop,0,Macintosh,27,22,0,cpc
9023823809215840000,Referral,0,19,1,Chrome,desktop,0,Macintosh,141,93,0,referral
9024790933657280000,Organic Search,0,11,2,Chrome,desktop,0,Macintosh,39,28.5,0,organic
9026840718082010000,Direct,0,19,28,Chrome,desktop,0,Windows,4,3.5,0.214285714,(none)
9027926305196110000,Organic Search,0,21.5,2,Chrome,desktop,0,Macintosh,22.5,21.5,0,cpc
9028538602259910000,Referral,0,15,1,Chrome,desktop,0,Macintosh,30,22,0,referral
9029794295932930000,Referral,0.136363636,12,22,Chrome,desktop,0,Windows,32.5,23.5,0.136363636,referral
9031259776223970000,Organic Search,0.272727273,13,11,Safari,mobile,1,iOS,1,1,0.545454545,organic
9031724260430220000,Organic Search,0,17,4,Chrome,desktop,0,Windows,6,5.5,0.25,organic
9033474883204540000,Referral,0.058823529,15,17,Chrome,desktop,0,Macintosh,1,1,0.647058824,referral
9034814434587720000,Direct,0,11,2,Chrome,desktop,0,Linux,7.5,7,0.5,(none)
9035173114644240000,Organic Search,0,3.5,2,Chrome,desktop,0,Macintosh,15.5,12.5,0.5,organic
9037017629148510000,Referral,0,19.5,4,Chrome,desktop,0,Macintosh,18.5,13.5,0,referral
9037855677717480000,Referral,0,21,5,Chrome,desktop,0,Windows,11,9,0,referral
9039546167108790000,Direct,0.666666667,13,3,Chrome,mobile,1,Android,10,9,0,(none)
9040029218099200000,Direct,0,16,2,Chrome,desktop,0,Macintosh,9.5,8.5,0,(none)
9040954603851970000,Direct,1,3,1,Safari,desktop,0,Macintosh,100,68,0,(none)
9044068295785230000,Paid Search,0,8.5,2,Chrome,desktop,0,Chrome OS,24.5,21,0,cpc
9044444019630790000,Paid Search,0,3,4,Chrome,desktop,0,Windows,21.5,17,0,cpc
9044693867377550000,Organic Search,1,2.5,2,Chrome,desktop,0,Windows,22,18,0,organic
9044996785634980000,Referral,0,16,1,Chrome,desktop,0,Windows,17,15,0,referral
9048067102444750000,Referral,0.3,15,10,Chrome,desktop,0,Macintosh,12.5,10.5,0.3,referral
9048197184831920000,Referral,0,20,1,Chrome,desktop,0,Macintosh,23,20,0,referral
9049250229691900000,Referral,0.5,11,2,Chrome,desktop,0,Macintosh,14,13.5,0,referral
9050594579750010000,Organic Search,0,21,1,Chrome,desktop,0,Windows,14,14,0,organic
9050596587717740000,Direct,0.5,18.5,2,Chrome,desktop,0,Macintosh,33.5,24,0,(none)
9053359699050900000,Referral,0,6,2,Chrome,desktop,0,Macintosh,17,13,0,referral
9054221017020550000,Direct,0,16,3,Chrome,desktop,0,Macintosh,2,2,0,(none)
9055644031629560000,Referral,0,21,5,Chrome,desktop,0,Macintosh,6,5,0.2,referral
9056182171688830000,Referral,0,19.5,4,Chrome,desktop,0,Macintosh,5,5,0.25,referral
9056241680102280000,Referral,0,18,2,Chrome,desktop,0,Macintosh,28.5,23,0,referral
9056455627173890000,Referral,0,18,6,Chrome,desktop,0,Macintosh,15,12.5,0.166666667,referral
9059252837997500000,Paid Search,0,10.5,6,Chrome,mobile,1,Android,1,1,0.833333333,cpc
9060309108953680000,Direct,0,19,1,Safari,mobile,1,iOS,31,25,0,(none)
9060420634893560000,Organic Search,0,16,1,Chrome,desktop,0,Windows,24,21,0,organic
9061351810978430000,Paid Search,0.25,12.5,4,Chrome,mobile,1,Android,3,3,0.5,cpc
9061352849805140000,Direct,0,23,1,Chrome,desktop,0,Windows,23,19,0,(none)
9065887794578940000,Referral,0,3,1,Chrome,desktop,0,Linux,80,60,0,referral
9067286853388780000,Organic Search,0,15,12,Chrome,desktop,0,Chrome OS,4.5,3,0,organic
9067391538272090000,Referral,0,14,3,Chrome,desktop,0,Linux,3,3,0,referral
9069857677561620000,Paid Search,0,4,7,Chrome,mobile,1,Android,3,3,0.285714286,cpc
9070662269260580000,Organic Search,0,19,3,Chrome,desktop,0,Windows,17,15,0,organic
9072756856133510000,Referral,0,18,3,Chrome,desktop,0,Macintosh,23,17,0,referral
9072959041280020000,Social,0,22,9,Chrome,desktop,0,Linux,1,1,0.555555556,referral
9075997958759570000,Organic Search,0.666666667,16,3,Chrome,desktop,0,Macintosh,31,24,0,organic
9076167061423470000,Referral,0,20,1,Chrome,desktop,0,Macintosh,22,17,0,referral
9076419614508240000,Organic Search,0,21.5,2,Chrome,desktop,0,Macintosh,21.5,17.5,0,organic
9076855423971870000,Referral,0,20.5,2,Chrome,desktop,0,Macintosh,10.5,9,0.5,referral
9077492358266650000,Referral,0,7.5,2,Chrome,desktop,0,Chrome OS,10,9.5,0,referral
9077649148974610000,Referral,0.142857143,21,7,Chrome,desktop,0,Macintosh,8,6,0.285714286,referral
9077717113702240000,Direct,0.222222222,4,9,Chrome,desktop,0,Windows,8,6,0.111111111,(none)
9077832746989940000,Referral,0,17,1,Chrome,desktop,0,Macintosh,74,57,0,referral
9078321444578000000,Referral,0,17,11,Chrome,desktop,0,Linux,5,4,0.272727273,referral
9079614112770240000,Direct,0.1,20,10,Chrome,desktop,0,Macintosh,6.5,5.5,0,(none)
9083435306748000000,Organic Search,0.333333333,22,3,Chrome,mobile,1,Android,23,21,0.333333333,organic
9084528523233660000,Referral,1,19,3,Chrome,desktop,0,Macintosh,28,23,0,referral
9085030584269610000,Referral,0,16.5,2,Chrome,desktop,0,Windows,13.5,11.5,0,referral
9085834622128980000,Direct,0,8.5,2,Chrome,desktop,0,Macintosh,17.5,15,0,(none)
9085889099907930000,Direct,0,22,1,Chrome,desktop,0,Linux,19,18,0,(none)
9086408578145100000,Referral,0.6,5,5,Chrome,desktop,0,Macintosh,6,6,0,referral
9087900634416270000,Organic Search,0,1,1,Chrome,desktop,0,Macintosh,18,15,0,organic
9088228363013900000,Paid Search,0,10,1,Chrome,desktop,0,Linux,33,29,0,cpc
9089051012648900000,Referral,0.142857143,19,7,Chrome,desktop,0,Macintosh,2,2,0.428571429,referral
9089132392240680000,Direct,0.045454545,16,22,Safari,desktop,0,Macintosh,35,24.5,0.136363636,(none)
9089896742439810000,Organic Search,0.75,9.5,4,Chrome,mobile,1,Android,4.5,3.5,0.25,organic
9090173644074010000,Direct,0,3,1,Safari,mobile,1,iOS,10,10,0,(none)
9092825759558880000,Organic Search,1,15,1,Firefox,desktop,0,Windows,29,25,0,organic
9095439474545820000,Organic Search,0,16,5,Chrome,desktop,0,Macintosh,16,10,0,organic
9095973446989990000,Paid Search,0,23,1,Chrome,desktop,0,Macintosh,24,18,0,cpc
9096520761663760000,Direct,0,18,7,Chrome,mobile,1,Android,1,1,0.571428571,(none)
9097173062370230000,Referral,0,15.5,6,Chrome,desktop,0,Macintosh,10,8,0.166666667,referral
9099065750965940000,Referral,0,16,7,Chrome,desktop,0,Linux,3,3,0.142857143,referral
9100527044322430000,Referral,0,2,2,Chrome,desktop,0,Macintosh,11,9,0,referral
9101737200885770000,Referral,0,19,1,Chrome,desktop,0,Windows,17,15,0,referral
9102289582475820000,Organic Search,0,2,2,Chrome,desktop,0,Windows,18.5,15.5,0,organic
9102474086699880000,Referral,0,17,7,Chrome,desktop,0,Linux,5,5,0.142857143,referral
9102765564604860000,Organic Search,0,20,7,Chrome,desktop,0,Linux,6,5,0.142857143,organic
9103254527726250000,Organic Search,0,17,2,Chrome,desktop,0,Linux,46,38.5,0,organic
9103904807286030000,Referral,0,11,2,Chrome,desktop,0,Macintosh,9,8,0.5,referral
9104296808650480000,Referral,0,18,2,Chrome,desktop,0,Windows,26,21.5,0,referral
9104422787977210000,Organic Search,0,4,1,Chrome,desktop,0,Macintosh,29,23,0,organic
9104901150360480000,Organic Search,0,4,7,Chrome,desktop,0,Chrome OS,1,1,0.571428571,organic
9106581677989430000,Referral,0.181818182,14.5,22,Chrome,desktop,0,Chrome OS,1.5,1.5,0.5,referral
9106626115494630000,Direct,0,21.5,2,Chrome,desktop,0,Macintosh,36,27,0,(none)
9107843838553080000,Referral,0,4,3,Chrome,desktop,0,Macintosh,9,9,0,referral
9110454426797060000,Organic Search,0.111111111,20,9,Chrome,desktop,0,Macintosh,7,7,0.111111111,organic
9113512902535720000,Direct,0,19,7,Chrome,desktop,0,Linux,12,8,0.285714286,(none)
9113941842423950000,Referral,0,19.5,2,Chrome,desktop,0,Macintosh,18,16,0,referral
9114472211309180000,Direct,0,14,1,Chrome,desktop,0,Windows,19,17,0,(none)
9116179941398160000,Organic Search,0,0,1,Chrome,mobile,1,iOS,34,29,0,organic
9117420367534770000,Direct,0,13,2,Chrome,desktop,0,Windows,10,9,0.5,(none)
9119291339649860000,Direct,0,17,5,Chrome,desktop,0,Macintosh,6,6,0.4,(none)
9119794344298530000,Referral,0,21,1,Chrome,desktop,0,Macintosh,13,11,0,referral
9122350425856860000,Organic Search,0,13,3,Chrome,desktop,0,Windows,60,39,0,organic
9124070353088420000,Organic Search,0,7,1,Safari,tablet,1,iOS,25,21,0,organic
9125898229130280000,Referral,0.25,15,4,Chrome,desktop,0,Macintosh,10.5,9,0.25,referral
9127648314670890000,Referral,0,18,9,Chrome,desktop,0,Macintosh,8,4,0.222222222,referral
9127657904050950000,Organic Search,0,4,1,Chrome,desktop,0,Macintosh,114,70,0,organic
9129211916436180000,Direct,0,16,1,Chrome,desktop,0,Chrome OS,31,28,0,(none)
9129722426445990000,Direct,0.5,1.5,2,Chrome,desktop,0,Linux,11,11,0,(none)
9130367396705360000,Organic Search,0,22,1,Safari,desktop,0,Macintosh,12,12,0,organic
9135168218457730000,Referral,0,17,1,Chrome,desktop,0,Macintosh,94,64,0,referral
9135708143864560000,Organic Search,0,18,4,Chrome,desktop,0,Macintosh,7,6.5,0.25,organic
9138484868219720000,Referral,0,21,1,Chrome,desktop,0,Windows,15,14,0,referral
9138559110728350000,Referral,0.333333333,13,3,Chrome,desktop,0,Macintosh,14,12,0,referral
9138724730025250000,Referral,0,0,1,Chrome,desktop,0,Macintosh,48,37,0,referral
9138953117283250000,Referral,0,19,7,Chrome,desktop,0,Windows,1,1,0.571428571,referral
9141220446851560000,Referral,0.3,12.5,10,Chrome,desktop,0,Macintosh,2,2,0.5,referral
9150407128657940000,Referral,0,19.5,4,Chrome,desktop,0,Macintosh,8.5,8,0,referral
